PC1,PC2,macro_cluster
0.1330797960259244,1.9991710366940103,1
-0.9839299710259738,-1.6601516067422784,2
-0.09146916639878676,-1.4888477514064105,0
-0.2759176140038659,-1.343457972520551,0
-0.6780561669302707,-0.08620714753837086,0
-0.32111289411650085,-1.2533530618948499,0
-1.3616156143280789,-1.622935512489963,2
-0.7961221146922022,0.36552763450459685,2
-1.3858665741175833,-1.6162026777810146,2
0.12576943557458187,2.078220955881573,1
-0.17802398046312773,3.6997784559756797,1
-0.06987599047280994,0.026053137618456068,0
-0.2884118963433759,1.0527960559427711,1
-0.03855829367257229,-1.1841019395904882,0
0.00636430403477576,1.8680129316687322,1
-1.1999056014778022,-0.32902188449621267,2
-0.10412433811631995,0.48160075656571205,1
-0.9839299710259738,-1.6601516067422784,2
-1.0465677362591164,-0.9684790822295161,0
-0.3521063090263448,0.08123526587307849,0
-1.240269747858931,-1.467082933940254,2
-0.5234356461879343,0.25852082719542735,0
-0.46284779591186687,-0.07845337527552407,0
-0.6728454562930264,-0.5225343610290105,0
0.8781470118365647,2.1800660827806655,1
-0.10412433811631995,0.48160075656571205,1
-0.8899704868196376,-1.0543688991854248,0
5.8461251350895855,0.6626331626042982,1
-0.6728454562930264,-0.5225343610290105,0
-1.3458790763782766,-1.6403839273600382,2
0.27597817182580303,1.2476744511501552,1
0.14250900224810722,2.141195615541916,1
-0.6040206247626092,-1.6573444125000698,2
-0.489686008135279,-0.731997344068201,0
-0.10412433811631995,0.48160075656571205,1
0.00636430403477576,1.8680129316687322,1
-1.3616156143280789,-1.622935512489963,2
1.6006054489331145,1.9924756269432726,1
-1.2406662643995523,-1.7379803668841354,2
-1.3616156143280789,-1.622935512489963,2
1.0908662872912775,1.6933563495102346,1
2.0664261430391244,1.3390330831454347,1
-1.094180259165887,-0.768925461811687,2
-0.26946269874741363,-1.3022121695846343,0
-0.21377521024295645,1.0144134943663676,1
7.591127935611819,0.6152605198093786,3
-0.2876176033574664,0.39890733721892346,0
0.5297096745221558,-1.3983227385759893,0
-1.3326082504690884,-1.423867528011358,2
7.591127935611819,0.6152605198093786,3
-1.1441496297543159,-1.642741833018286,2
0.19477900024784556,-0.6124107087506799,0
-0.9897868628701129,-0.9407134265267351,2
-0.5739387111661738,0.19863057900291778,2
-0.007256217290393247,-1.3002968376594777,0
-1.0489199818635264,-0.9707907316984242,0
-0.9839299710259738,-1.6601516067422784,2
-0.6747842127373807,2.948588828038164,1
-0.36722624595923137,0.03688549851297302,0
-0.641852552719603,-0.5184459179759716,2
-0.003233628310117282,-1.3663326950258785,0
-0.6804155348600472,-0.5341491491009411,0
-1.2450791468489473,-1.4790730864146513,2
-0.3014812271187122,3.6817660147708904,1
0.5004142407453158,2.2231761397632077,1
0.1365431624359212,2.1907917453982844,1
0.6802555474130226,-1.7589339140846223,0
-0.21726152911825525,0.01993345201517661,0
-0.9839299710259738,-1.6601516067422784,2
0.34622124622967165,-1.5236537542124837,0
-0.07663225256130407,1.0674141992621906,1
-0.03855829367257229,-1.1841019395904882,0
-0.12349715802354129,2.3808244356768236,1
0.25544306809766304,1.7322144034737315,1
0.7239828012982413,-2.1564971377598354,0
-1.240269747858931,-1.467082933940254,2
1.3288348742308003,0.95085229519267,1
-0.4234095139228305,-1.1558466651508603,0
-0.3991372913391692,2.9981706213099706,1
-1.0529791871362566,-0.9676285207294609,0
-0.7937328303859443,0.3702030949445671,2
-1.3326082504690884,-1.423867528011358,2
-0.14844122202999704,-1.663329088552249,2
-0.22615508066062517,2.2648871367362213,1
0.14219472026569235,-1.7606039343283535,0
2.625036762740167,0.561210483609683,1
-1.3616156143280789,-1.622935512489963,2
-1.1278875314898793,-1.0529150424916336,2
-0.46284779591186687,-0.07845337527552407,0
0.5097106992135971,1.6248895039880316,1
-0.6779293180635221,-0.5732383745506163,2
-0.3802773076939921,2.2966735415004487,1
-0.3629377993302627,2.6041308698497265,1
-0.9839299710259738,-1.6601516067422784,2
0.5438425144382563,1.6930312925522606,1
0.6506239656946067,1.4019592256848081,1
-0.3993775721003272,2.9976772720691995,1
-0.3993775721003272,2.9976772720691995,1
-0.3418531176737539,2.3532636347597786,1
-0.37755930126242315,2.3027620068410926,1
-0.3521063090263448,0.08123526587307849,0
-0.9839299710259738,-1.6601516067422784,2
-0.8584350265519577,-1.1589859683557422,2
13.603870566388538,-1.8922915819891377,3
-0.3981894074302246,3.0000886990814655,1
-0.9691581612070405,-1.0030846183702817,0
-1.0296476830007824,-0.9737389320517067,0
-0.005963125534622964,1.8258634054602563,1
0.47761860150538843,1.6612662286758144,1
-0.489686008135279,-0.731997344068201,0
-0.014148666309847097,-1.4992443454194189,0
-0.2785213307034641,-1.1581647675728377,0
-0.9480166424478734,-0.5862062801319877,2
-0.9839299710259738,-1.6601516067422784,2
-0.22032097596853664,1.021796015160417,1
-1.240269747858931,-1.467082933940254,2
-0.9839299710259738,-1.6601516067422784,2
1.2400261064353078,0.375324430074802,1
-1.052463310814488,-0.9675057818712137,0
-0.818233256532199,-1.2806146882642033,2
-0.06388312474052611,1.3296631301088069,1
-0.5037197959577356,2.434658516948814,1
-0.7089993317593034,1.5913277416751173,1
-1.094180259165887,-0.768925461811687,2
-0.26946269874741363,-1.3022121695846343,0
-0.6722067672820219,2.9536051434279877,1
-0.6804155348600472,-0.5341491491009411,0
0.040375798289465296,1.2119310204718186,1
0.3926343130836079,2.5383221836880288,1
-0.39809767473896784,3.00027214804055,1
0.00111258207655973,1.554003375136551,1
-0.3213386287119054,0.9254403780634454,1
-0.489686008135279,-0.731997344068201,0
-0.6651869736617028,-1.1281286060777744,0
13.603870566388538,-1.8922915819891377,3
-1.1441496297543159,-1.642741833018286,2
2.056782982487799,-1.7452670660845147,0
0.014780386569877044,-1.4461197882445558,0
0.14633737057301138,-1.6189633740806717,0
-0.22032097596853664,1.021796015160417,1
-0.6524296544739504,-0.08953963184122844,0
0.49090099142342686,1.613951199158721,1
-1.3590964200697147,-1.6324172662283176,2
-0.4578517331153588,0.2640755301774511,0
0.2718232025340211,-1.490464625197466,0
0.1036552735073091,-1.7354544961926281,0
0.16947439877080192,-0.30556482799717355,0
13.603870566388538,-1.8922915819891377,3
0.14219472026569235,-1.7606039343283535,0
4.12004990544678,-3.4283943559553025,2
4.4894470233021995,-2.8391843760340696,2
-0.15813286443654792,0.7027947886251511,1
1.800977810611068,0.1380562992540336,1
0.23361819527270308,-1.4376169829551455,0
-0.3195774049647955,2.373389173567248,1
-0.6804155348600472,-0.5341491491009411,0
-1.3616156143280789,-1.622935512489963,2
-0.08623085470813262,2.1550590374986305,1
1.2108626339183883,0.558765408365724,1
-1.315025651449734,-1.6809044584557344,2
-0.5338516892387457,1.0670418968889979,1
-0.10412433811631995,0.48160075656571205,1
-0.30011615748282316,-1.3099534040209593,0
-0.19848481682717692,1.3604718834237215,1
0.6206355605748417,-1.300727378154644,0
-0.0862182387046818,2.155956043300988,1
0.05736379954840384,1.1315406969646695,1
-0.9839299710259738,-1.6601516067422784,2
-0.03187349205139189,-1.4534744769525134,0
-0.7097532523814559,-0.09801821517157634,0
-0.03187349205139189,-1.4534744769525134,0
1.5796679053487732,-1.5230935317854493,0
-0.20356309813557133,-0.3678671445525947,0
0.1597131836186665,1.0645655496162385,1
0.16850189980166935,1.8907769178947733,1
0.686274376082098,-1.13678567133723,0
-0.2785213307034641,-1.1581647675728377,0
-1.3326082504690884,-1.423867528011358,2
-0.6747842127373807,2.948588828038164,1
-1.3616156143280789,-1.622935512489963,2
-0.6804155348600472,-0.5341491491009411,0
-0.07496145188269422,1.2487794401224854,1
-0.1858208355340651,2.3604299627381082,1
0.9871217892031009,-0.060684579959663164,0
0.3759205892965443,2.1723296093714195,1
-0.0050957437687248145,-0.8626729776819994,0
0.09213853002240403,-0.34644144936599547,0
-1.0503441089658028,-0.9666792438762917,0
-1.3332632716275359,-1.4251727156363083,2
0.9641265960097289,-1.8352647036339853,0
-0.8342152916359556,-0.7940955292150931,2
-1.2064480594407216,-1.7017632413866732,2
-0.6860817243205174,-1.1779718427821448,0
-0.7972600658819127,0.4011118308223094,2
-1.3420383444801833,-1.6484778920643604,2
-0.6311061401862509,-1.1288544162724956,0
-0.6728454562930264,-0.5225343610290105,0
-0.0862182387046818,2.155956043300988,1
-0.41494618409693046,0.34902765536820834,0
-0.9839299710259738,-1.6601516067422784,2
-0.8218428704174718,-0.8070681005004416,2
-0.07496145188269422,1.2487794401224854,1
-0.10412433811631995,0.48160075656571205,1
-0.24112304993404862,0.3652209754787826,0
-0.6728454562930264,-0.5225343610290105,0
-0.22032097596853664,1.021796015160417,1
0.47761860150538843,1.6612662286758144,1
0.5229176698472903,-1.3959565454955565,0
1.800977810611068,0.1380562992540336,1
-0.22032097596853664,1.021796015160417,1
1.0286014109741917,-0.9680049953249223,0
0.3276844182155186,1.3061595123633782,1
-0.23120930875079557,-0.08610122622336043,0
-0.5425474290205933,0.12571570831603512,0
-0.489686008135279,-0.731997344068201,0
-0.6779293180635221,-0.5732383745506163,2
-0.07496145188269422,1.2487794401224854,1
-0.6804155348600472,-0.5341491491009411,0
-1.119198300021771,-0.9983070618204817,2
-0.6740073890498901,-0.21323059457584226,0
0.6232900518001022,-1.5695991095620436,0
-1.2515728576921514,-1.6098036089757748,2
-0.5739387111661738,0.19863057900291778,2
1.6514788686160649,-0.581060085036602,0
0.09284851716535178,1.3206446907588751,1
-1.3332632716275359,-1.4251727156363083,2
-0.0862182387046818,2.155956043300988,1
-0.298745855632057,-0.0006562777063583267,0
-0.6779293180635221,-0.5732383745506163,2
-0.49535003207911477,2.6312507813643915,1
-1.3326082504690884,-1.423867528011358,2
-0.21821564874196953,-1.3436401676530236,0
-0.5739387111661738,0.19863057900291778,2
-1.3678081304101706,-1.6313804832186034,2
-0.40541432036447866,0.5176992185872835,0
-0.4331469506456135,-0.09835211414598691,0
-0.6728454562930264,-0.5225343610290105,0
0.14219472026569235,-1.7606039343283535,0
-0.11094113401838078,1.6713015063748817,1
-0.1580693913842426,-2.085404506063089,2
-0.2592840633375875,1.1164375197435057,1
4.12004990544678,-3.4283943559553025,2
1.016237430203016,1.6759835150502675,1
-0.6763720260972892,2.945356489595077,1
