assigned_memory,req_memory,avg_memory,max_memory,page_cache_memory,runtime_seconds,macro_cluster
0.0017833709716796,0.0014705657958984,0.0010662078857421,0.0013370513916015,0.0,0.3,1
0.0104217529296875,0.0104217529296875,6.580352783203125e-05,6.961822509765625e-05,2.86102294921875e-06,0.003,2
0.0,0.0001649856567382,0.0001430511474609,0.0001440048217773,2.09808349609375e-05,0.3,0
0.0032501220703125,0.0036849975585937,0.001535415649414,0.0016059875488281,0.000258445739746,0.3,1
0.00262451171875,0.00262451171875,0.0011024475097656,0.001443862915039,5.7220458984375e-06,0.3,1
0.0,0.0013027191162109,0.0052871704101562,0.0052947998046875,0.0024795532226562,0.3,0
0.000227928161621,0.0002365112304687,0.000152587890625,0.00018310546875,0.0,0.241,1
0.0006361007690429,0.0006361007690429,0.0005207061767578,0.000579833984375,0.0001449584960937,0.081,1
0.0012702941894531,0.0012454986572265,0.0009822845458984,0.0009841918945312,2.47955322265625e-05,0.295,1
0.0625,0.0020179748535156,0.0041046142578125,0.0041122436523437,0.0002269744873046,0.3,0
0.0,0.0013027191162109,0.0003528594970703,0.0005598068237304,0.0002384185791015,0.02,2
0.0001955032348632,0.0002002716064453,9.250640869140624e-05,0.0001029968261718,9.5367431640625e-07,0.3,1
0.0,0.0013027191162109,0.0062255859375,0.0112152099609375,0.0014572143554687,0.3,0
0.0051422119140625,0.0051422119140625,0.0029983520507812,0.0030746459960937,0.0001277923583984,0.3,1
0.006622314453125,0.006622314453125,0.0036354064941406,0.0036659240722656,0.0007524490356445,0.3,1
0.0014705657958984,0.0014705657958984,9.918212890625e-05,9.918212890625e-05,3.0517578125e-05,0.001,2
0.0,0.0013027191162109,9.5367431640625e-07,9.5367431640625e-07,0.0,0.001,2
0.0036125183105468,0.0036125183105468,9.5367431640625e-07,9.5367431640625e-07,0.0,0.001,2
0.019989013671875,0.03326416015625,0.0072860717773437,0.0077438354492187,0.000563621520996,0.3,0
0.0,0.0013027191162109,0.005096435546875,0.0102996826171875,0.001800537109375,0.3,0
0.000227928161621,0.0002365112304687,0.000152587890625,0.00018310546875,0.0,0.241,1
0.0416259765625,0.0245361328125,0.0032196044921875,0.0032234191894531,0.0001983642578125,0.3,0
0.0,0.0013027191162109,0.01971435546875,0.020050048828125,0.0012836456298828,0.3,0
0.0052108764648437,0.0052108764648437,0.001220703125,0.0012226104736328,0.0005769729614257,0.3,0
0.009765625,0.009765625,0.0017452239990234,0.0017452239990234,0.0005474090576171,0.3,0
0.0032501220703125,0.0036849975585937,0.001535415649414,0.0016059875488281,0.000258445739746,0.3,1
0.0,0.0036125183105468,0.0001163482666015,0.0001201629638671,2.86102294921875e-06,0.3,0
0.0094757080078125,0.0094757080078125,0.0087127685546875,0.0087127685546875,9.5367431640625e-07,0.3,1
0.0036201477050781,0.0036239624023437,0.0025215148925781,0.0025291442871093,0.0005388259887695,0.3,1
0.0052108764648437,0.0052108764648437,0.0009660720825195,0.0009727478027343,0.0005407333374023,0.3,0
0.0,0.0003175735473632,0.0001888275146484,0.0001888275146484,0.0,0.3,0
0.0076141357421875,0.0067825317382812,9.5367431640625e-07,9.5367431640625e-07,0.0,0.001,2
0.1009521484375,0.187744140625,0.0005731582641601,0.0005731582641601,0.0005617141723632,0.004,2
0.0,0.0001649856567382,0.0001430511474609,0.0001440048217773,2.09808349609375e-05,0.3,0
0.0,0.00390625,0.0008707046508789,0.0008878707885742,0.0002326965332031,0.3,0
0.0104217529296875,0.0104217529296875,6.580352783203125e-05,6.961822509765625e-05,2.86102294921875e-06,0.003,2
0.0024795532226562,0.0024795532226562,0.0005168914794921,0.0007514953613281,2.765655517578125e-05,0.003,2
0.0016555786132812,0.0020866394042968,0.0014686584472656,0.0014686584472656,0.0005016326904296,0.003,1
0.0052108764648437,0.0052108764648437,0.0030326843261718,0.0034713745117187,0.0001544952392578,0.3,1
0.0,0.0013027191162109,0.009033203125,0.025146484375,0.0013942718505859,0.3,0
0.0002565383911132,0.0002241134643554,0.000152587890625,0.0001649856567382,3.814697265625e-06,0.3,1
0.0104217529296875,0.0104217529296875,6.580352783203125e-05,6.961822509765625e-05,2.86102294921875e-06,0.003,2
0.000227928161621,0.000227928161621,0.000152587890625,0.00018310546875,0.0,0.241,1
0.006500244140625,0.0065078735351562,9.5367431640625e-07,9.5367431640625e-07,0.0,0.001,2
0.00579833984375,0.0075759887695312,0.0022964477539062,0.0022964477539062,0.0008821487426757,0.3,1
0.0,0.005859375,0.0049896240234375,0.0055618286132812,0.0,0.3,0
0.0022773742675781,0.0022811889648437,0.0002574920654296,0.0002574920654296,0.0001354217529296,0.002,2
0.0052108764648437,0.0052108764648437,0.0030326843261718,0.0034713745117187,0.0001544952392578,0.3,1
0.0028457641601562,0.0028533935546875,0.0025138854980468,0.0025405883789062,0.000309944152832,0.041,1
0.0,0.0013027191162109,0.0063858032226562,0.017059326171875,0.0011215209960937,0.3,0
0.0,0.0013027191162109,0.0066299438476562,0.0099639892578125,0.0009479522705078,0.3,0
0.0,0.0038566589355468,0.001953125,0.0019645690917968,0.0008172988891601,0.3,0
0.1024169921875,0.1019287109375,0.04718017578125,0.04718017578125,0.0009737014770507,0.3,3
0.012298583984375,0.0121002197265625,0.0068588256835937,0.0075836181640625,0.0013885498046875,0.3,1
0.0032539367675781,0.0032539367675781,0.0013999938964843,0.0013999938964843,0.0004243850708007,0.009,2
0.0004606246948242,0.0040130615234375,0.0003366470336914,0.0003576278686523,2.002716064453125e-05,0.3,1
0.00213623046875,0.0018234252929687,0.0014305114746093,0.0018234252929687,4.00543212890625e-05,0.3,1
0.0032501220703125,0.00262451171875,0.00250244140625,0.0026931762695312,1.9073486328125e-05,0.3,1
0.0104217529296875,0.0104217529296875,6.580352783203125e-05,6.961822509765625e-05,2.86102294921875e-06,0.003,2
0.0,0.0013027191162109,0.006134033203125,0.0084228515625,0.0014801025390625,0.3,0
0.0,0.0013027191162109,0.0053253173828125,0.0087890625,0.0009937286376953,0.3,0
0.0032424926757812,0.0011482238769531,0.0006122589111328,0.0006132125854492,6.67572021484375e-06,0.3,0
0.0,0.04119873046875,0.0001678466796875,0.0001716613769531,4.100799560546875e-05,0.3,0
0.0,0.00262451171875,0.0,0.0,0.0,0.002,2
0.0002326965332031,0.0002145767211914,0.0001173019409179,0.0001182556152343,8.58306884765625e-06,0.004,2
0.0,0.0013027191162109,9.5367431640625e-07,9.5367431640625e-07,0.0,0.001,2
0.0029182434082031,0.0026054382324218,0.0021514892578125,0.0026054382324218,2.6702880859375e-05,0.3,1
0.0005350112915039,0.0004253387451171,0.0004940032958984,0.0005407333374023,0.0002298355102539,0.127,1
0.0088653564453125,0.0088653564453125,0.0024986267089843,0.0025177001953125,0.0005617141723632,0.3,0
0.00262451171875,0.00262451171875,0.001230239868164,0.0014152526855468,8.7738037109375e-05,0.3,1
0.0,0.0013027191162109,0.0150909423828125,0.0174560546875,0.0001087188720703,0.3,0
0.0028457641601562,0.0029182434082031,0.0025138854980468,0.0025405883789062,0.000309944152832,0.041,1
0.0013351440429687,0.0013351440429687,9.34600830078125e-05,9.34600830078125e-05,0.0005035400390625,0.003,2
0.0065078735351562,0.0065078735351562,0.0030097961425781,0.0037956237792968,0.0004444122314453,0.097,1
0.0104217529296875,0.0104217529296875,6.580352783203125e-05,6.961822509765625e-05,2.86102294921875e-06,0.003,2
0.0,0.0003175735473632,0.0002193450927734,0.0002260208129882,6.67572021484375e-06,0.3,0
0.0052108764648437,0.0052108764648437,0.001220703125,0.0012226104736328,0.0005769729614257,0.3,0
0.00262451171875,0.00262451171875,9.441375732421876e-05,9.441375732421876e-05,6.67572021484375e-06,0.001,2
0.0033683776855468,0.0025558471679687,0.0010318756103515,0.0010395050048828,4.76837158203125e-06,0.3,0
0.0052108764648437,0.0052108764648437,0.0010910034179687,0.0011062622070312,0.0003108978271484,0.3,0
0.006683349609375,0.0036125183105468,0.0006961822509765,0.0006980895996093,1.1444091796875e-05,0.3,0
0.0094757080078125,0.0094757080078125,0.0087127685546875,0.0087127685546875,9.5367431640625e-07,0.3,1
0.0065078735351562,0.0065078735351562,0.0030097961425781,0.0037956237792968,0.0004444122314453,0.097,1
0.0,0.0029182434082031,0.0008516311645507,0.0008668899536132,0.0002145767211914,0.3,0
0.05621337890625,0.056396484375,0.0513916015625,0.0516357421875,0.0019645690917968,0.3,1
0.006683349609375,0.0036125183105468,0.0006961822509765,0.0006980895996093,1.1444091796875e-05,0.3,0
0.0,0.0013027191162109,9.5367431640625e-07,9.5367431640625e-07,0.0001039505004882,0.004,2
0.006011962890625,0.013671875,0.0038490295410156,0.0038528442382812,6.008148193359375e-05,0.3,1
0.0027809143066406,0.00262451171875,0.0023269653320312,0.0023307800292968,0.0,0.3,1
0.0,0.0013027191162109,0.010101318359375,0.010162353515625,0.0002784729003906,0.072,2
0.011016845703125,0.011016845703125,0.0008964538574218,0.000899314880371,7.62939453125e-06,0.3,0
0.0065078735351562,0.0065078735351562,0.0030097961425781,0.0037956237792968,0.0004444122314453,0.097,1
0.0028457641601562,0.0029182434082031,0.0025138854980468,0.0025405883789062,0.000309944152832,0.041,1
0.0,0.00262451171875,0.0,0.0,0.0,0.002,2
0.01727294921875,0.014404296875,0.01580810546875,0.015869140625,0.000166893005371,0.3,1
0.0,0.0013027191162109,0.0,0.0,0.0004129409790039,0.001,2
0.0,0.00262451171875,0.0,0.0,0.0,0.002,2
0.01116943359375,0.01116943359375,0.0072097778320312,0.0105438232421875,0.0009098052978515,0.3,1
0.023284912109375,0.023284912109375,0.01824951171875,0.018798828125,0.0006866455078125,0.3,1
0.0018234252929687,0.0018234252929687,0.0001764297485351,0.0003833770751953,0.000197410583496,0.003,2
0.0,0.0013027191162109,0.0076751708984375,0.0087738037109375,0.0008134841918945,0.3,0
0.0032501220703125,0.0041961669921875,0.001535415649414,0.0016059875488281,0.000258445739746,0.3,1
0.078125,0.078125,0.0738525390625,0.0750732421875,0.0005884170532226,0.3,3
0.0052108764648437,0.0052108764648437,0.0018596649169921,0.0018882751464843,0.0001649856567382,0.3,0
0.0,0.0013027191162109,0.02197265625,0.024078369140625,0.0005817413330078,0.3,0
